,stabilizer.yaw,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,time,stateEstimate.x,stateEstimate.y,stateEstimate.z
312,88.49348449707031,0.07004591822624207,0.00018148777598980814,-0.1538391262292862,33608,,,
313,,,,,33609,1.9619996547698975,3.9645140171051025,0.3264636695384979
314,88.80731201171875,0.06370479613542557,0.010176820680499077,-0.13682179152965546,33708,,,
315,,,,,33709,1.966497778892517,3.9614388942718506,0.31959789991378784
316,89.1961669921875,0.07089095562696457,0.010149919427931309,-0.1576286405324936,33808,,,
317,,,,,33809,1.9833608865737915,3.954575538635254,0.30118006467819214
318,89.69522857666016,0.0639813095331192,0.015446493402123451,-0.17391565442085266,33908,,,
319,,,,,33909,1.9900901317596436,3.951904535293579,0.2898629605770111
320,90.28214263916016,0.05546536669135094,0.022270062938332558,-0.1601603478193283,34008,,,
321,,,,,34009,2.003894329071045,3.944577693939209,0.2726344168186188
322,90.88290405273438,0.04249165207147598,0.026857290416955948,-0.1372155249118805,34108,,,
323,,,,,34109,2.0122904777526855,3.9397084712982178,0.25811463594436646
324,91.50545501708984,0.032696254551410675,0.032583750784397125,-0.1303095519542694,34208,,,
325,,,,,34209,2.0251567363739014,3.935957431793213,0.24605612456798553
326,92.04741668701172,0.021835215389728546,0.03251126781105995,-0.12625658512115479,34308,,,
327,,,,,34309,2.03610897064209,3.9314751625061035,0.23356850445270538
328,92.30244445800781,0.007330268621444702,0.03864365443587303,-0.10986580699682236,34408,,,
329,,,,,34409,2.0441691875457764,3.9287610054016113,0.22439157962799072
330,92.35259246826172,0.0019451749976724386,0.04795956611633301,-0.09554338455200195,34508,,,
331,,,,,34509,2.0536201000213623,3.9259748458862305,0.21280460059642792
332,92.28499603271484,-0.009029680863022804,0.04567299410700798,-0.05779393017292023,34608,,,
333,,,,,34609,2.0565736293792725,3.9232571125030518,0.20665715634822845
334,91.80193328857422,-0.01932787522673607,0.057128194719552994,-0.0009449365315958858,34708,,,
335,,,,,34709,2.0616605281829834,3.9331371784210205,0.20743751525878906
336,91.6305923461914,-0.028394464403390884,0.05267221853137016,0.030862681567668915,34808,,,
337,,,,,34809,2.075277328491211,3.9367730617523193,0.20132844150066376
338,91.18063354492188,-0.03265015408396721,0.057714082300662994,0.06392430514097214,34908,,,
339,,,,,34909,2.082641124725342,3.9401092529296875,0.1986130177974701
340,91.07109069824219,-0.043851353228092194,0.052961912006139755,0.11179343611001968,35008,,,
341,,,,,35009,2.0861270427703857,3.9416120052337646,0.19997993111610413
342,90.3364028930664,-0.0402943380177021,0.03744502365589142,0.1173396110534668,35108,,,
